Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
2373,527451520,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,750,1240,GasA,TA,Y,SBrkr,483,504,0,1405,0,0,2,1,2,1,TA,5,Typ,1,Po,Attchd,1920,Unf,1,288,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,94500
32,527451410,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,561,1242,GasA,TA,Y,SBrkr,525,567,0,1405,1,0,2,1,3,1,TA,6,Typ,0,NA,Detchd,1920,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,3,2010,WD ,Family,88000
31,527451330,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,475,1246,GasA,TA,Y,SBrkr,525,567,0,1408,1,0,2,1,3,1,TA,6,Typ,0,NA,Detchd,1920,Unf,1,320,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,3,2010,WD ,Normal,105500
2372,527451460,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,36,1247,GasA,Gd,Y,SBrkr,525,567,0,1412,0,0,1,1,3,1,TA,6,Typ,0,NA,Detchd,1921,Unf,1,264,TA,TA,Y,352,0,0,0,0,0,NA,GdPrv,NA,0,10,2006,WD ,Normal,108000
2369,527451200,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,992,1248,GasA,TA,Y,SBrkr,672,546,0,1414,0,0,1,0,3,1,TA,7,Typ,0,NA,NA,1921,NA,0,0,NA,NA,N,201,0,0,0,0,0,NA,NA,NA,0,4,2006,WD ,Abnorml,91500
2370,527451380,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,861,1251,GasA,Gd,Y,SBrkr,672,546,0,1414,0,0,1,0,3,1,TA,7,Typ,0,NA,Detchd,1921,Unf,1,264,TA,TA,Y,0,28,0,0,0,0,NA,NA,NA,0,5,2006,WD ,Normal,118000
405,527451320,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,583,1256,GasA,TA,Y,SBrkr,630,672,0,1414,0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1921,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2009,COD,Abnorml,112000
408,527451650,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,26,1256,GasA,TA,Y,SBrkr,630,672,0,1416,0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1922,Unf,1,264,TA,TA,Y,185,0,0,0,0,0,NA,NA,NA,0,2,2009,WD ,Normal,119500
1046,527451550,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,480,1257,GasA,TA,Y,SBrkr,630,672,0,1416,1,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1922,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,12,2008,WD ,Normal,111750
933,909451040,160,RM,24,1733,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,1118,1261,GasA,TA,Y,SBrkr,516,516,0,1417,1,0,1,0,2,1,TA,5,Typ,1,TA,Detchd,1922,Unf,2,452,TA,TA,Y,279,0,0,0,0,0,NA,GdPrv,NA,0,5,2009,WD ,Normal,115000
2226,909451130,160,RM,24,1782,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Gd,Gd,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,25,1266,GasA,Gd,Y,SBrkr,529,516,0,1419,1,0,1,0,2,1,TA,5,Typ,1,TA,Detchd,1922,Unf,2,462,TA,TA,Y,180,0,0,0,0,0,NA,MnPrv,NA,0,12,2007,WD ,Normal,123900
1043,527451060,160,RM,21,1869,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,544,1268,GasA,TA,Y,SBrkr,483,504,0,1419,1,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1922,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,9,2008,WD ,Normal,106000
1543,909451020,160,RM,24,1879,Pave,NA,Reg,Lvl,AllPub,CulDSac,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,1257,1268,GasA,TA,Y,SBrkr,516,516,0,1422,0,0,1,0,2,1,TA,5,Typ,1,TA,Detchd,1922,Unf,2,462,TA,TA,Y,213,0,0,0,0,0,NA,GdPrv,NA,0,12,2008,WD ,Normal,116500
1042,527450520,160,RM,21,1890,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Fa,Av,ALQ,0,Unf,0,570,1269,GasA,Gd,Y,SBrkr,483,504,0,1422,0,0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1923,Unf,1,352,TA,TA,Y,411,0,0,0,0,0,NA,NA,NA,0,4,2008,WD ,Normal,100500
2368,527450460,160,RM,21,1890,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Gd,Av,ALQ,0,Unf,0,427,1270,GasA,Ex,Y,SBrkr,494,536,0,1422,1,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1924,Unf,1,264,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,116000
333,923228370,160,RM,21,1890,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Gd,TA,CBlock,Fa,Gd,Av,ALQ,0,Unf,0,161,1280,GasA,TA,Y,SBrkr,546,546,0,1424,0,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1924,Unf,1,286,TA,TA,Y,0,0,64,0,0,0,NA,NA,NA,0,6,2010,WD ,Normal,85500
2291,923228390,160,RM,21,1890,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Gd,TA,CBlock,Fa,Gd,Av,ALQ,0,Unf,0,162,1280,GasA,Ex,Y,SBrkr,546,546,0,1426,0,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1924,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,NA,GdWo,NA,0,4,2007,COD,Normal,75190
1677,527450150,160,RM,21,1890,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Gd,Av,ALQ,0,Unf,0,316,1282,GasA,TA,Y,SBrkr,672,546,0,1426,0,0,1,0,3,1,TA,7,Typ,0,NA,Detchd,1924,Unf,1,264,TA,TA,Y,144,28,0,0,0,0,NA,NA,NA,0,5,2007,WD ,Normal,113000
2921,923228310,160,RM,21,1894,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Gd,TA,CBlock,Fa,Gd,Av,ALQ,0,Unf,0,365,1288,GasA,TA,Y,SBrkr,546,546,0,1426,0,0,2,0,3,1,TA,6,Typ,0,NA,CarPort,1925,Unf,1,286,TA,TA,Y,0,24,0,0,0,0,NA,NA,NA,0,4,2006,WD ,Abnorml,71000
332,923228270,160,RM,21,1900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Gd,TA,CBlock,Fa,Gd,Av,ALQ,0,Unf,0,425,1290,GasA,Ex,Y,SBrkr,546,546,0,1428,1,0,2,0,3,1,TA,5,Typ,0,NA,NA,1925,NA,0,0,NA,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2010,WD ,Normal,88250
1680,527451170,160,RM,24,1920,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Gd,Av,ALQ,0,Unf,0,740,1297,GasA,Ex,Y,SBrkr,765,600,0,1430,0,0,1,0,2,1,TA,6,Min1,0,NA,Detchd,1925,Unf,2,440,TA,TA,Y,240,36,0,0,0,0,NA,NA,NA,0,8,2007,WD ,Normal,122500
2920,923228260,160,RM,21,1936,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Gd,TA,CBlock,Fa,Gd,Av,ALQ,0,Unf,0,1332,1302,GasA,Gd,Y,SBrkr,546,546,0,1430,0,0,2,0,3,1,TA,5,Typ,0,NA,NA,1925,NA,0,0,NA,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,90500
2367,527450210,160,RM,21,1953,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Gd,Av,ALQ,0,Unf,0,92,1302,GasA,TA,Y,SBrkr,483,504,0,1431,0,0,2,0,2,1,TA,5,Typ,0,NA,Detchd,1925,Unf,1,264,TA,TA,Y,72,0,0,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,83000
2289,923228250,160,RM,21,2001,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Gd,TA,CBlock,Fa,Gd,Av,ALQ,0,Unf,0,162,1306,GasA,Fa,Y,SBrkr,546,546,0,1431,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1926,Unf,1,286,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,1,2007,WD ,Normal,75000
1679,527451020,160,RM,24,2016,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Gd,Av,ALQ,0,Unf,0,175,1306,GasA,TA,Y,SBrkr,630,672,0,1432,0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1926,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,4,2007,WD ,Normal,106000
1678,527450220,160,RM,21,2058,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Gd,Av,ALQ,0,Unf,0,596,1309,GasA,Ex,Y,SBrkr,672,546,0,1432,1,0,1,0,4,1,Ex,7,Typ,0,NA,Detchd,1926,Unf,1,264,TA,TA,Y,0,28,0,0,0,0,NA,NA,NA,0,12,2007,WD ,Normal,113700
1173,533217050,160,FV,24,2160,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Gd,TA,PConc,Fa,Gd,Av,ALQ,0,Unf,0,162,1312,GasA,Ex,Y,SBrkr,624,628,0,1432,1,0,1,0,2,1,Gd,4,Typ,0,NA,Detchd,1926,Unf,2,462,TA,TA,Y,0,48,0,0,0,0,NA,NA,NA,0,3,2008,WD ,Normal,160000
2366,527450080,160,RM,24,2160,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Gd,Av,ALQ,0,Unf,0,1337,1313,GasA,Gd,Y,SBrkr,765,600,0,1434,0,0,1,0,3,1,Gd,7,Min1,1,Fa,Attchd,1926,Unf,2,440,TA,TA,Y,0,36,0,0,0,0,NA,NA,NA,0,6,2006,WD ,Normal,125500
1174,533217060,160,FV,24,2160,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,SLvl,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Gd,TA,PConc,Fa,Gd,Av,ALQ,0,Unf,0,684,1314,GasA,Ex,Y,SBrkr,684,720,0,1435,1,0,1,0,3,1,Gd,5,Typ,0,NA,Detchd,1926,Unf,2,462,TA,TA,Y,20,0,0,0,0,0,NA,NA,NA,0,6,2008,WD ,Normal,170000
2378,527455100,160,RL,24,2179,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1976,1976,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0,Gd,TA,CBlock,Fa,Gd,Av,ALQ,0,Unf,0,1266,1314,GasA,Gd,Y,SBrkr,855,601,0,1436,0,1,1,0,3,1,TA,6,Typ,1,TA,Attchd,1926,RFn,2,460,TA,TA,Y,0,28,0,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,144000
1676,527450030,160,RM,21,2205,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Fa,Gd,Av,ALQ,0,Unf,0,160,1314,GasA,TA,Y,SBrkr,525,567,0,1436,1,1,1,0,3,1,TA,6,Typ,0,NA,Detchd,1926,Unf,1,264,TA,TA,Y,144,0,0,0,0,0,NA,NA,NA,0,2,2007,WD ,Normal,113500
980,923228230,160,RM,21,2217,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Gd,TA,CBlock,Fa,Gd,Av,ALQ,0,Unf,0,162,1314,GasA,TA,Y,SBrkr,546,546,0,1436,1,1,2,0,3,1,TA,6,Typ,0,NA,Attchd,1926,RFn,1,286,TA,TA,Y,238,0,0,0,0,0,NA,NA,NA,0,8,2009,WD ,Normal,88000
34,527453130,160,RL,24,2280,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0,Gd,TA,CBlock,Gd,Gd,Av,ALQ,0,Unf,0,268,1324,GasA,TA,Y,SBrkr,855,601,0,1440,0,1,1,0,3,1,Gd,6,Typ,1,TA,Attchd,1928,Unf,2,440,TA,TA,Y,173,0,0,0,0,0,NA,NA,NA,0,6,2010,WD ,Normal,149900
36,527454200,160,RL,24,2280,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0,Gd,TA,CBlock,Gd,Gd,Av,ALQ,0,Unf,0,396,1332,GasA,Fa,Y,SBrkr,855,601,0,1440,0,1,1,0,3,1,TA,7,Typ,1,TA,Attchd,1929,Unf,2,440,TA,TA,Y,26,0,0,0,0,0,NA,NA,NA,0,7,2010,WD ,Normal,146000
411,527453060,160,RL,24,2280,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0,Gd,TA,CBlock,Gd,NA,Av,ALQ,0,Unf,0,707,1337,GasA,TA,Y,SBrkr,855,601,0,1440,2,1,1,0,3,1,TA,7,Typ,1,TA,Attchd,1930,Unf,2,440,TA,TA,Y,87,0,0,0,0,0,NA,NA,NA,0,7,2009,WD ,Normal,148500
416,527455060,160,RL,24,2289,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1978,1978,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0,Gd,TA,CBlock,Gd,NA,Av,ALQ,0,Unf,0,105,1337,GasA,TA,Y,SBrkr,855,586,0,1440,2,1,1,0,3,1,TA,7,Typ,1,TA,Attchd,1930,Unf,2,440,TA,TA,Y,28,0,0,0,0,0,NA,NA,NA,0,4,2009,WD ,Normal,148500
413,527454050,160,RL,24,2308,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0,Gd,TA,CBlock,Gd,NA,Av,ALQ,0,Unf,0,175,1337,GasA,TA,Y,SBrkr,855,467,0,1441,0,1,1,0,3,1,TA,6,Typ,1,Fa,Attchd,1930,Unf,2,440,TA,TA,Y,260,0,0,0,0,0,NA,NA,NA,0,6,2009,WD ,Normal,147000
1048,527453160,160,RL,24,2308,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0,Gd,TA,CBlock,Gd,NA,Av,ALQ,0,Unf,0,212,1337,GasA,Gd,Y,SBrkr,855,601,0,1441,0,1,1,0,4,1,TA,7,Typ,0,NA,Attchd,1930,RFn,2,460,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2008,WD ,Normal,143000
414,527454130,160,RL,24,2349,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1977,1977,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0,Gd,TA,CBlock,Gd,NA,Av,ALQ,0,Unf,0,148,1338,GasA,TA,Y,SBrkr,855,601,0,1448,0,1,1,0,3,1,TA,6,Typ,1,TA,Attchd,1930,Unf,2,440,TA,TA,Y,0,28,0,0,0,0,NA,NA,NA,0,5,2009,WD ,Normal,137900
417,527455080,160,RL,24,2364,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,BrkFace,0,Gd,TA,CBlock,Gd,NA,Av,ALQ,0,Unf,0,444,1339,GasA,TA,Y,SBrkr,855,601,0,1450,0,1,1,0,3,1,TA,6,Typ,1,TA,Attchd,1930,Fin,2,440,TA,TA,Y,147,0,0,0,0,0,NA,NA,NA,0,4,2009,WD ,Normal,138000
404,527451110,160,RM,24,2368,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,0,Gd,TA,CBlock,Gd,NA,Av,ALQ,0,Unf,0,1240,1342,GasA,TA,Y,SBrkr,765,600,0,1452,1,1,1,0,3,1,TA,7,Min1,0,NA,Attchd,1930,Unf,2,440,TA,TA,Y,0,36,0,0,0,0,NA,NA,NA,0,5,2009,WD ,Normal,125000
98,533212020,160,FV,24,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Gd,TA,PConc,Gd,NA,Av,ALQ,0,Unf,0,270,1342,GasA,Ex,Y,SBrkr,600,600,0,1452,1,1,1,0,2,1,Gd,4,Typ,0,NA,Detchd,1930,RFn,2,480,TA,TA,Y,0,172,0,0,0,0,NA,NA,NA,0,2,2010,WD ,Normal,149500
2508,533212110,160,FV,24,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Gd,TA,PConc,Gd,NA,Av,ALQ,0,Unf,0,270,1342,GasA,Ex,Y,SBrkr,520,623,80,1453,0,1,1,0,2,1,Gd,4,Typ,0,NA,Detchd,1930,RFn,2,480,TA,TA,Y,0,166,0,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,147400
2509,533212120,160,FV,24,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Gd,TA,PConc,Gd,NA,Av,ALQ,0,Unf,0,381,1344,GasA,Ex,Y,SBrkr,520,623,80,1456,0,1,2,0,2,1,Gd,4,Typ,0,NA,Detchd,1930,RFn,2,480,TA,TA,Y,0,166,0,0,0,0,NA,NA,NA,0,7,2006,WD ,Normal,149900
99,533212060,160,FV,24,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,Gd,TA,PConc,Gd,NA,Av,ALQ,0,Unf,0,918,1344,GasA,Ex,Y,SBrkr,600,636,0,1456,0,1,1,1,2,1,Gd,4,Typ,0,NA,Detchd,1930,RFn,2,480,TA,TA,Y,0,166,0,0,0,0,NA,NA,NA,0,5,2010,WD ,Normal,152000
103,533223020,160,FV,24,2572,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,0,Gd,TA,PConc,Gd,NA,Av,ALQ,0,Unf,0,1020,1344,GasA,Ex,Y,SBrkr,696,720,0,1456,0,1,1,0,3,1,Gd,6,Typ,0,NA,Detchd,1930,Unf,2,484,TA,TA,Y,0,44,0,0,0,0,NA,NA,NA,0,5,2010,WD ,Normal,155000
329,923225440,160,RM,36,2592,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Gd,TA,CBlock,Gd,NA,Av,ALQ,0,Unf,0,196,1347,GasA,TA,Y,SBrkr,536,576,0,1456,0,1,1,1,3,1,TA,4,Typ,0,NA,Attchd,1931,Unf,1,336,TA,TA,Y,182,0,0,0,0,0,NA,NA,NA,0,4,2010,WD ,Normal,85000
1849,533236040,160,FV,24,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,0,Gd,TA,PConc,Gd,NA,Av,ALQ,0,Unf,0,709,1349,GasA,Ex,Y,SBrkr,764,677,0,1456,0,1,1,0,2,1,Gd,5,Typ,0,NA,Detchd,1932,Unf,2,492,TA,TA,Y,206,0,0,0,0,0,NA,NA,NA,0,11,2007,WD ,Normal,174000
2909,923225190,160,RM,41,2665,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Gd,TA,PConc,Gd,NA,Av,ALQ,0,Unf,0,325,1358,GasA,TA,Y,SBrkr,616,688,0,1456,0,1,1,0,3,1,TA,5,Typ,1,TA,BuiltIn,1932,RFn,1,336,TA,TA,Y,141,0,0,0,0,0,NA,NA,NA,0,5,2006,WD ,Normal,104500
1596,923225200,160,RM,41,2665,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,BrkFace,0,Gd,TA,PConc,Gd,NA,Av,ALQ,0,Unf,0,635,1358,GasA,TA,Y,SBrkr,925,550,0,1456,0,1,1,1,4,1,TA,6,Typ,1,TA,Attchd,1934,Unf,1,336,TA,TA,Y,92,26,0,0,0,0,NA,NA,NA,0,5,2008,WD ,Normal,129500
